Date,icsa_weekly,nfci_weekly,dtwexbgs,dtwexm,covid_2020q2,covid_2020q3,covid_2020q4
2014-01-18,0.02790878811707742,-0.765,0.006152018643728496,0.0058052851133751915,0,0,0
2014-01-25,0.03898544671295312,-0.763,0.002860008885718024,-0.004453023376554732,0,0,0
2014-02-01,-0.026827242233144588,-0.764,0.003387837662661042,0.007241914281010509,0,0,0
2014-02-08,0.017964554975298697,-0.767,-0.004546058309729872,-0.006764318447780582,0,0,0
2014-02-15,-0.014947961435872514,-0.772,-0.005021786395547068,-0.006030786387983156,0,0,0
2014-02-22,0.02674750836702877,-0.776,0.00408621409711607,0.004737635750501568,0,0,0
2014-03-01,-0.06669137449867257,-0.779,-0.002848001078675999,-0.005632202914770623,0,0,0
2014-03-08,0.00936044275956327,-0.779,-0.0014281089634584632,-2.7437333459445767e-05,0,0,0
2014-03-15,-0.003110422414392744,-0.778,-0.00010822499350116033,-0.004235671682344844,0,0,0
2014-03-22,-0.025237932589861956,-0.776,0.006469694064561438,0.00931310811680941,0,0,0
2014-03-29,0.05288946392037275,-0.774,-0.005141035405901384,-0.00246512315734293,0,0,0
2014-04-05,-0.059299742281291756,-0.771,-0.0015822905573612545,0.00013030640265920823,0,0,0
2014-04-12,-0.0096931292056599,-0.769,-0.006170618104203385,-0.01055227987021734,0,0,0
2014-04-19,0.059860387923679426,-0.768,0.0034477205019616264,0.005832191176387447,0,0,0
2014-04-26,0.05358424613410584,-0.77,0.002119865649817143,-0.0006613362769201103,0,0,0
2014-05-03,-0.05971923470162288,-0.773,-0.003661022120202695,-0.002716717475015784,0,0,0
2014-05-10,-0.07009237682036762,-0.777,-0.001672715714779116,0.00023904183739986706,0,0,0
2014-05-17,0.06701071028295935,-0.783,-0.0005777794314267837,0.0011169599902283167,0,0,0
2014-05-24,-0.06043173918491718,-0.789,0.001034640250535901,0.0033577952886751916,0,0,0
2014-05-31,0.02269141120207152,-0.792,0.0006017129797353249,-0.0004890858116146646,0,0,0
2014-06-07,0.015898586067796927,-0.792,0.001559140816997484,0.002552641422029822,0,0,0
2014-06-14,-0.00950878796902721,-0.789,0.00010541800645125221,0.00036916229928607436,0,0,0
2014-06-21,0.0031796529173799826,-0.782,-0.0016805571425591026,-0.00482156724783156,0,0,0
2014-06-28,-0.02247285585205816,-0.772,-0.003855583022168041,-0.005133367511377607,0,0,0
2014-07-05,-0.019672765598704345,-0.761,-0.0008933487889084546,0.00037666768083521873,0,0,0
2014-07-12,0.019672765598704345,-0.749,0.0010946169933871985,0.001526289978185602,0,0,0
2014-07-19,-0.0465200156348935,-0.738,0.0026053332632880455,0.0035121326612532755,0,0,0
2014-07-26,0.030153038170688262,-0.73,0.0017984944860680585,0.005804137965110812,0,0,0
2014-08-02,-0.026757449169549474,-0.725,0.00686124341271821,0.004664036633905688,0,0,0
2014-08-09,0.04636592055792477,-0.725,0.0013465337258473653,0.002026983526831394,0,0,0
2014-08-16,-0.019608471388375293,-0.724,-0.003267395472531298,-0.0008374944262836692,0,0,0
2014-08-23,-0.009950330853168765,-0.722,0.005363446004484906,0.009440944792774353,0,0,0
2014-08-30,0.009950330853168765,-0.716,-0.0008030548170854246,0.0002975656077159883,0,0,0
2014-09-06,0.013114942077827152,-0.705,0.005214141768399294,0.010106799192936222,0,0,0
2014-09-13,-0.06388726745124984,-0.69,0.008933900381718374,0.00977312232671057,0,0,0
2014-09-20,0.024014876203873214,-0.673,0.00277419214230612,0.0035013865606901007,0,0,0
2014-09-27,-0.01709443335930061,-0.657,0.008951765722263083,0.01180640965882418,0,0,0
2014-10-04,0.010291686036547176,-0.645,0.007957310858886402,0.010631618226473627,0,0,0
2014-10-11,-0.04181793968332137,-0.637,-0.0058362798020406,-0.009520441006844571,0,0,0
2014-10-18,0.031526253646774194,-0.639,-0.0011061976435273735,-0.004118034494543288,0,0,0
2014-10-25,0.003442344190972335,-0.644,0.0017506584840516481,0.0035093909960943748,0,0,0
2014-11-01,-0.038533664002242674,-0.651,0.006535005247765291,0.012877846266338366,0,0,0
2014-11-08,0.038533664002242674,-0.656,0.009204695812615071,0.010787179551990711,0,0,0
2014-11-15,0.006849341845574841,-0.655,0.0006874784802812783,-0.0014730571132979264,0,0,0
2014-11-22,0.03356019649230291,-0.649,0.0019931340782797236,0.0038341252289546546,0,0,0
2014-11-29,-0.04040953833787775,-0.636,0.007850109508800607,0.005156578412885082,0,0,0
2014-12-06,0.0,-0.617,0.010210318019293396,0.009017579115539576,0,0,0
2014-12-13,-0.017331456351639574,-0.594,0.0027124701279186425,-0.007811644717983235,0,0,0
2014-12-20,-0.035590945102702776,-0.572,0.00663451483772981,0.014232537748458896,0,0,0
2014-12-27,0.032088314551501185,-0.55,0.0024908124456350933,0.003152078787936219,0,0,0
2015-01-03,0.03109058707003065,-0.531,0.005846838500821683,0.009640797233354093,0,0,0
2015-01-10,0.03344793406754043,-0.517,0.0021220836604856075,0.009340818448652755,0,0,0
2015-01-17,-0.01993421490081637,-0.508,0.0009460105910417127,0.004196237618772969,0,0,0
2015-01-24,-0.13257307918271266,-0.505,0.011067306639681362,0.021475731469783987,0,0,0
2015-01-31,0.07383426201105259,-0.506,0.01162923429949636,0.00911683266698482,0,0,0
2015-02-07,0.058738817171660074,-0.511,-0.004367007752156482,-0.004647784960323698,0,0,0
2015-02-14,-0.04460430623675471,-0.518,-0.0026965323866274815,-0.005259780628833255,0,0,0
2015-02-21,0.06782259633876109,-0.525,0.0046958963732741665,0.0027873084752565447,0,0,0
2015-02-28,0.03858999726986845,-0.53,0.002459505698036324,0.0077158829624854874,0,0,0
2015-03-07,-0.07872916486021353,-0.533,0.01723353443068909,0.02057516123344083,0,0,0
2015-03-14,-0.010291686036547176,-0.537,0.013715883673095064,0.020073625289382058,0,0,0
2015-03-21,-0.02090668481931246,-0.538,-0.01620049824256853,-0.018513854605406443,0,0,0
2015-03-28,-0.05426285855936719,-0.54,-0.0025740617140739275,-0.0060364513428705635,0,0,0
2015-04-04,0.04719569133627388,-0.542,-0.009451248742437635,-0.006700351166095686,0,0,0
2015-04-11,0.05518641556729165,-0.543,0.014685832006082755,0.02243684388768674,0,0,0
2015-04-18,-0.01011813016558527,-0.545,-0.010511759161601297,-0.020421799903399318,0,0,0
2015-04-25,-0.09226397673798026,-0.546,-0.0039955950892762715,-0.006402348781693767,0,0,0
2015-05-02,-0.007462721201589417,-0.546,-0.0025224175625746525,-0.010551327118649034,0,0,0
2015-05-09,0.0148701624794505,-0.546,-0.00756177806425562,-0.007423364233964058,0,0,0
2015-05-16,0.018282044837448552,-0.547,-0.00787315916888165,-0.011581037582422127,0,0,0
2015-05-23,0.01795380361659582,-0.546,0.017425604924738103,0.0268971678462524,0,0,0
2015-05-30,-0.02158357166717373,-0.546,0.00837401259667736,0.010322382412891962,0,0,0
2015-06-06,0.010850016024065212,-0.544,0.0036919251706821754,-0.0015382177340796943,0,0,0
2015-06-13,-0.03290973408879694,-0.542,-0.011567236929351132,-0.01648297027711987,0,0,0
2015-06-20,0.01476041558312069,-0.539,-0.004276303162358275,-0.005376408405242117,0,0,0
2015-06-27,0.007299302481611036,-0.534,0.009081479870769904,0.011929844969924552,0,0,0
2015-07-04,0.05998270460171007,-0.529,0.004678377685427115,0.007556969541373526,0,0,0
2015-07-11,-0.024264621999630975,-0.524,0.0028245387341332417,0.0018387037297955544,0,0,0
2015-07-18,-0.07275935428242875,-0.514,0.01227730410482053,0.019476729409682036,0,0,0
2015-07-25,0.014981553615617926,-0.499,0.004412688470881498,-0.0027326121885584698,0,0,0
2015-08-01,0.003710579396534186,-0.481,-0.00216254222835488,-0.0026759117239665287,0,0,0
2015-08-08,0.014706147389695445,-0.459,0.0060095635209007625,0.006439168091422864,0,0,0
2015-08-15,0.01808367543329581,-0.437,0.004374650818842696,-0.007959029462593747,0,0,0
2015-08-22,-0.01808367543329581,-0.417,0.002062149664452839,-0.01172891918847796,0,0,0
2015-08-29,0.01808367543329581,-0.404,0.0047741261255476175,0.011633033867248344,0,0,0
2015-09-05,-0.02173998663640475,-0.398,0.0038814477164414996,0.0016734036757917181,0,0,0
2015-09-12,-0.033522692038644664,-0.398,-0.004428260556939456,-0.008248174384191564,0,0,0
2015-09-19,0.018762276455523974,-0.404,-0.007207846567977683,-0.00641293759885464,0,0,0
2015-09-26,0.011090686694156915,-0.414,0.014069647840345034,0.014776415977805435,0,0,0
2015-10-03,-0.018553407895746332,-0.429,-0.006051179095825532,-0.007711067863513499,0,0,0
2015-10-10,-0.007518832414028509,-0.444,-0.014764203563034428,-0.010017120324574691,0,0,0
2015-10-17,-0.0037807228399060477,-0.457,-0.0007575417491709757,-0.0017963283721575962,0,0,0
2015-10-24,0.0,-0.466,0.013100582252134174,0.02171168485475583,0,0,0
2015-10-31,0.0408219945202557,-0.47,-0.0020395147043785755,-0.003335362137803166,0,0,0
2015-11-07,0.0036297680505779084,-0.466,0.013987817279000225,0.022385953032552308,0,0,0
2015-11-14,-0.01459879942115272,-0.457,0.002378158535907282,0.0001703621050648252,0,0,0
2015-11-21,-0.04128165897330405,-0.443,-0.002202798577830123,0.0022694339241944306,0,0,0
2015-11-28,0.015209418663529206,-0.425,0.004485367172100574,0.004602781766126718,0,0,0
2015-12-05,0.055059777183027236,-0.403,-0.006577375052912338,-0.013095385957168304,0,0,0
2015-12-12,-0.043802622658391854,-0.381,0.010420095976543031,-0.0009174696061897691,0,0,0
2015-12-19,-0.030305349495328926,-0.361,0.005035444518920684,0.012083389981170534,0,0,0
2015-12-26,0.059719234701621104,-0.344,-0.0020686313810722723,-0.006645545639647921,0,0,0
2016-01-02,-0.010929070532188945,-0.328,0.0025910766840198107,0.005120933680304418,0,0,0
2016-01-09,0.0395024429762465,-0.315,0.014596996502660886,0.00428694674994734,0,0,0
2016-01-16,0.02090668481931246,-0.305,0.0063350185148474125,0.005076257344572177,0,0,0
2016-01-23,-0.07516954337867965,-0.298,0.0020964630632542836,0.001037998395419848,0,0,0
2016-01-30,0.04719569133627388,-0.295,-0.0035429850273578367,0.0014899754707098367,0,0,0
2016-02-06,-0.05841076215641472,-0.295,-0.011133528905523882,-0.02321587293187921,0,0,0
2016-02-13,-0.015151805020602538,-0.303,4.987035894998826e-05,-0.010771876158641724,0,0,0
2016-02-20,0.03007745523727756,-0.316,-0.0030089177374721388,0.003639200577941537,0,0,0
2016-02-27,-0.003710579396534186,-0.331,0.003635147696276597,0.007157357121752916,0,0,0
2016-03-05,-0.053447834443414166,-0.347,-0.015260450460015562,-0.010480946493202303,0,0,0
2016-03-12,0.03089048701933983,-0.36,-0.008001657812295448,-0.011568930241200093,0,0,0
2016-03-19,0.0037950709685503625,-0.37,-0.012071747902098195,-0.013464026064899492,0,0,0
2016-03-26,0.026169717733385056,-0.377,0.012329453571438442,0.01600807161267337,0,0,0
2016-04-02,0.0073529743052596075,-0.38,-0.013258325186163766,-0.015999176516984015,0,0,0
2016-04-09,-0.037317763007195026,-0.383,0.001119976195250949,-0.006150907423513985,0,0,0
2016-04-16,-0.023077947282546418,-0.385,-0.002066953693669049,0.000975067644293226,0,0,0
2016-04-23,0.007751976804318161,-0.385,0.00036111827287932385,0.0012956364559340017,0,0,0
2016-04-30,0.07079305199109953,-0.383,-0.012834073644081734,-0.01824572971432925,0,0,0
2016-05-07,0.03880557442179544,-0.381,0.014166723020959004,0.011042653351611698,0,0,0
2016-05-14,-0.03521490629106694,-0.378,0.007868933300517078,0.009594473826981087,0,0,0
2016-05-21,-0.04396312342111486,-0.373,0.008325537954124052,0.009498881992760388,0,0,0
2016-05-28,-0.01509462622248492,-0.367,-0.0008918045541568276,-0.0021078686263082957,0,0,0
2016-06-04,0.00757579380845641,-0.36,-0.005700437711297468,-0.012788398795379408,0,0,0
2016-06-11,0.029741969198738616,-0.352,-0.003077094180828688,-0.002334777516691311,0,0,0
2016-06-18,-0.04495138786226782,-0.347,0.0038673056461089317,0.00020309432791432158,0,0,0
2016-06-25,0.003824096438403757,-0.344,0.005385657052808135,0.0076170343000105944,0,0,0
2016-07-02,-0.02708095860267079,-0.345,-0.004330922321154951,0.0008936934002417019,0,0,0
2016-07-09,-0.011834457647001528,-0.349,0.006653979610019789,0.007540581122698953,0,0,0
2016-07-16,0.031252543504104224,-0.353,-0.0010058768978371546,0.002690355161651503,0,0,0
2016-07-23,0.015267472130787496,-0.358,0.006265326970779306,0.009932189419497917,0,0,0
2016-07-30,0.007547205635383136,-0.36,-0.009917230833667467,-0.01860024849173847,0,0,0
2016-08-06,-0.0037664827954770885,-0.36,0.004324974219696465,0.006995156284594906,0,0,0
2016-08-13,-0.0037807228399060477,-0.358,-0.010559395520813197,-0.009202347283105539,0,0,0
2016-08-20,0.0,-0.353,-0.003264941299823576,-0.009502438705720095,0,0,0
2016-08-27,-0.011428695823623158,-0.346,0.0034879807346595015,0.0061048656977362725,0,0,0
2016-09-03,-0.015444322427473622,-0.34,0.007145050835790201,0.008418669452912475,0,0,0
2016-09-10,-0.01964699738379494,-0.335,-0.00011607723256368274,-0.003207173677080455,0,0,0
2016-09-17,-0.007968169649178236,-0.334,0.010557717300131664,0.0064493593953036665,0,0,0
2016-09-24,-0.012072581234269464,-0.337,-0.004071843145494469,-0.0053776782694292535,0,0,0
2016-10-01,-0.008130126083250033,-0.344,-0.0038854055682335797,-0.0017919628671947407,0,0,0
2016-10-08,0.020202707317519497,-0.354,0.008972844823417425,0.015081557644546884,0,0,0
2016-10-15,0.050693114315519594,-0.365,0.0037039135151397673,0.00656554727087677,0,0,0
2016-10-22,-0.026976587698202437,-0.378,0.0016659831438126105,0.007671228919456929,0,0,0
2016-10-29,0.03455238150665885,-0.39,0.0016807419570818993,0.0013413152401762218,0,0,0
2016-11-05,-0.058268908123976004,-0.404,-0.004482695397455494,-0.013960543643079859,0,0,0
2016-11-12,-0.07472354619593524,-0.417,0.020519166428823787,0.016667902005560897,0,0,0
2016-11-19,0.05859416426605257,-0.429,0.0141833594131473,0.020393152466692932,0,0,0
2016-11-26,0.035932009226062434,-0.438,0.0036194894141212686,0.0026361568440549377,0,0,0
2016-12-03,-0.02783479899344421,-0.447,-0.00602045912845206,-0.008002507600777697,0,0,0
2016-12-10,0.01600034134644268,-0.454,-0.00024041433223942477,0.004732848591273431,0,0,0
2016-12-17,0.031252543504104224,-0.46,0.009124081191875355,0.012127839441330224,0,0,0
2016-12-24,-0.011605546120309285,-0.466,0.003602878100343432,0.005318313193439117,0,0,0
2016-12-31,-0.051907859602017936,-0.472,-0.0037025802613435133,-0.008174572770125899,0,0,0
2017-01-07,0.004089985251525263,-0.477,2.4503994786151395e-05,-0.004781436312079279,0,0,0
2017-01-14,-0.020619287202734427,-0.482,-0.0030557966453352847,-0.006848483336402644,0,0,0
2017-01-21,0.040821994520253924,-0.486,0.0027912907564244804,0.0032267997764927614,0,0,0
2017-01-28,-0.03666398437159124,-0.488,-0.010575662617362092,-0.009155602812807473,0,0,0
2017-02-04,-0.046717624567458316,-0.489,-0.012441963101640141,-0.010484651365455733,0,0,0
2017-02-11,0.012959144642504583,-0.489,0.0045052603688722215,0.00866707464765959,0,0,0
2017-02-18,0.017021687569430455,-0.486,0.002197363618853032,0.002322463769346861,0,0,0
2017-02-25,-0.06989743961737815,-0.484,-0.005074557285272618,5.9506731716396644e-05,0,0,0
2017-03-04,0.06566910350785626,-0.482,0.007136800316307479,0.013147729493879545,0,0,0
2017-03-11,-0.03448617607116944,-0.48,-0.0002383608331282261,-0.002152168536012411,0,0,0
2017-03-18,0.030239885189718763,-0.478,-0.011537280892856216,-0.010982809976042063,0,0,0
2017-03-25,0.004246290881450676,-0.479,-0.005576845941933861,-0.005341994350820833,0,0,0
2017-04-01,-0.0885533973414443,-0.483,0.0013651165214749739,0.0037383460270206115,0,0,0
2017-04-08,0.027398974188114877,-0.488,0.0022701919921299663,0.0056206038124031465,0,0,0
2017-04-15,0.039740328649513046,-0.496,-0.0045114987133931805,-0.0061890911086086575,0,0,0
2017-04-22,0.02985296314968089,-0.506,0.0024068071907041855,5.217803359247597e-05,0,0,0
2017-04-29,-0.02553330200516335,-0.517,-0.00021864063972021341,-0.0020636388111645587,0,0,0
2017-05-06,0.004301081899390269,-0.527,-0.00013242713695316155,-0.0017995633574070524,0,0,0
2017-05-13,0.004282661792000653,-0.536,-0.00021436003156338757,0.005069990980154593,0,0,0
2017-05-20,0.008510689667907911,-0.545,-0.009173267856020573,-0.018152579272285863,0,0,0
2017-05-27,0.06955768370191073,-0.552,-0.0019033036240809764,0.00016785528098584024,0,0,0
2017-06-03,-0.007936549595736864,-0.558,-0.0025860862579767385,-0.004987010916437384,0,0,0
2017-06-10,-0.024194728587056957,-0.562,-0.0020747574290638227,0.002752770400874738,0,0,0
2017-06-17,0.016194685919980856,-0.565,-0.003020771303098968,-0.00433853371824533,0,0,0
2017-06-24,-0.008064559836730822,-0.568,0.0022263427118405232,0.001340874819321769,0,0,0
2017-07-01,0.03578910785158662,-0.572,-0.007799694520453926,-0.01505717415868535,0,0,0
2017-07-08,0.01165061721997418,-0.575,0.00288983912007712,0.0017102448250314595,0,0,0
2017-07-15,-0.055569851154810834,-0.577,-0.012599328397066678,-0.01066123431203092,0,0,0
2017-07-22,0.016194685919980856,-0.576,-0.006481296871562847,-0.0121475628201404,0,0,0
2017-07-29,-0.016194685919980856,-0.573,-0.0024623952181546116,-0.006559464704154472,0,0,0
2017-08-05,0.03607605647381007,-0.568,0.0032770119171239287,0.005359039272923916,0,0,0
2017-08-12,-0.03607605647381007,-0.563,-0.002165911804724807,-0.0032890633871245356,0,0,0
2017-08-19,0.0,-0.559,-1.0904966848634956e-05,0.0010073352756823084,0,0,0
2017-08-26,0.008130126083250033,-0.557,-0.006377011571145452,-0.0070852960600467085,0,0,0
2017-09-02,0.18434380217472324,-0.556,-0.002665851365351024,-0.002207200156610689,0,0,0
2017-09-09,-0.05894253563345053,-0.559,-0.011458293458950664,-0.016950037053604206,0,0,0
2017-09-16,-0.07026919584655644,-0.563,0.004689011643788987,0.0069136032074395,0,0,0
2017-09-23,0.011428695823623158,-0.569,0.004049411044757534,0.004902128693225372,0,0,0
2017-09-30,-0.015267472130787496,-0.576,0.012177947245738174,0.012201150372261438,0,0,0
2017-10-07,-0.031252543504104224,-0.583,0.0063150250523333895,0.006319320464119649,0,0,0
2017-10-14,-0.06984357336726532,-0.59,-0.004679471649347455,-0.007748250747614094,0,0,0
2017-10-21,0.025211419346495845,-0.595,0.006964191534406083,0.008750463252058971,0,0,0
2017-10-28,0.0,-0.599,0.009964820545703468,0.014471971088748425,0,0,0
2017-11-04,0.028631812674326795,-0.601,-0.0018849760007926264,-0.0023984253283400037,0,0,0
2017-11-11,0.023905520853555018,-0.603,-0.003361958308629731,-0.0046922536838662765,0,0,0
2017-11-18,-0.03200273108617324,-0.603,-0.005041252709237831,-0.005497958008295889,0,0,0
2017-11-25,-0.012270092591814219,-0.605,-0.008834276276391329,-0.008611404974013581,0,0,0
2017-12-02,-0.008264509849894353,-0.606,0.0010537475778225058,0.00029036169516594157,0,0,0
2017-12-09,-0.051074929936415714,-0.609,0.009811768358233941,0.013049179169778213,0,0,0
2017-12-16,0.0634462217389622,-0.612,-0.0008877660226902506,-0.0024106429573427235,0,0,0
2017-12-23,0.02828471383858222,-0.616,-0.0002600928879257225,-0.004259421456111134,0,0,0
2017-12-30,-0.012024192966801905,-0.619,-0.009236065620080502,-0.014401802458508861,0,0,0
2018-01-06,0.01600034134644268,-0.619,-0.006641841614711375,-0.00293660413551855,0,0,0
2018-01-13,-0.09134977858822779,-0.615,-0.004110876503910177,-0.0040935518037859,0,0,0
2018-01-20,0.004338401598596775,-0.606,-0.008812742507001481,-0.007823406793785459,0,0,0
2018-01-27,-0.013072081567353067,-0.593,-0.011688726731353682,-0.015980223395549054,0,0,0
2018-02-03,-0.017699577099399733,-0.575,0.003966213849956546,0.004488949284026766,0,0,0
2018-02-10,0.004454350349380576,-0.56,0.010615157346225423,0.012095609219223036,0,0,0
2018-02-17,-0.027028672387919173,-0.545,-0.011354822382680041,-0.01473171908358939,0,0,0
2018-02-24,-0.013793322132336527,-0.53,0.006003288391414507,0.009912415841816902,0,0,0
2018-03-03,0.05406722127027486,-0.517,0.007912491874972005,0.00926921617178067,0,0,0
2018-03-10,-0.022173857494321325,-0.506,-0.005662062592446837,-0.005024080620142257,0,0,0
2018-03-17,0.008928630744302168,-0.499,0.004716305293960943,0.006594058269654646,0,0,0
2018-03-24,-0.017937700686667668,-0.498,-0.006325226574396048,-0.010784430744410045,0,0,0
2018-03-31,0.04857467014855743,-0.501,-0.0025191914558853057,0.005112360206307898,0,0,0
2018-04-07,0.008583743691390922,-0.511,0.0028820043453832156,2.3183943733684487e-06,0,0,0
2018-04-14,0.008510689667907911,-0.525,-0.005132428180894877,-0.005323260402500196,0,0,0
2018-04-21,-0.13111301176023993,-0.539,0.008745016051923571,0.006583670828266719,0,0,0
2018-04-28,0.009615458699441248,-0.551,0.009153870505645756,0.013414607417328028,0,0,0
2018-05-05,0.009523881511256604,-0.56,0.009812154458922251,0.007594855097230457,0,0,0
2018-05-12,0.05081924839621266,-0.565,0.0003146897090244849,-0.0020199642820930563,0,0,0
2018-05-19,0.03540192705091627,-0.565,0.012904578952566581,0.01100010244559435,0,0,0
2018-05-26,-0.03540192705091627,-0.56,-0.001189423941420742,0.004027602106255301,0,0,0
2018-06-02,0.004494389587838654,-0.554,0.002168203998052398,-0.0011084390284281653,0,0,0
2018-06-09,-0.004494389587838654,-0.547,0.0025016413033807083,-0.0037205618030746734,0,0,0
2018-06-16,-0.018182319083191345,-0.541,0.010923417899399546,0.013256500595590914,0,0,0
2018-06-23,0.018182319083191345,-0.538,-0.00029297228532954023,0.0019554639482004532,0,0,0
2018-06-30,0.02666824708215998,-0.539,-0.0004069502927981361,-0.0035890547511510107,0,0,0
2018-07-07,-0.05406722127027486,-0.545,-0.005451949614506901,-0.0044322210624443414,0,0,0
2018-07-14,-0.05226842854575686,-0.553,0.0037897679214973223,0.007912739186253681,0,0,0
2018-07-21,0.024097551579060905,-0.562,0.002215628857567431,-0.0023763581950486667,0,0,0
2018-07-28,-0.014388737452099676,-0.571,-0.004499998307188058,-0.0016055443048541562,0,0,0
2018-08-04,0.014388737452099676,-0.58,0.0017668592371489211,0.0013412789720401719,0,0,0
2018-08-11,-0.019231361927888102,-0.587,0.011336937480041165,0.011981360170976174,0,0,0
2018-08-18,0.004842624475788426,-0.593,0.0020399037988649837,-0.0012022432339700018,0,0,0
2018-08-25,0.019139340210697853,-0.597,-0.008200547068732966,-0.009441852624730629,0,0,0
2018-09-01,-0.04855322541699181,-0.599,0.005941897643908511,0.0009677071473719323,0,0,0
2018-09-08,0.014815085785141235,-0.6,0.002675033307094843,0.003350357387730263,0,0,0
2018-09-15,0.009756174945364293,-0.597,-0.004512634747722899,-0.005916331643810224,0,0,0
2018-09-22,-0.004866189651172803,-0.592,-0.0048845403905923845,-0.005647649410038369,0,0,0
2018-09-29,0.024097551579060905,-0.586,0.0026201241819165944,0.006594709071745974,0,0,0
2018-10-06,0.004750602758598177,-0.576,0.00659725025538993,0.006392731493316539,0,0,0
2018-10-13,-0.014320053774749653,-0.565,-0.0016764946588212482,-0.0032703535579763354,0,0,0
2018-10-20,0.04235927383914273,-0.551,0.004254326829131294,0.004837125106744722,0,0,0
2018-10-27,-0.004618945856295298,-0.536,0.00535147200567021,0.005028565960000009,0,0,0
2018-11-03,0.009216655104923532,-0.521,0.001471122991566709,0.0013464639299103354,0,0,0
2018-11-10,0.0136676387286645,-0.501,0.007192837515305861,0.005250278010668907,0,0,0
2018-11-17,0.017937700686667668,-0.48,-0.004750365640070697,-0.0049757343830325595,0,0,0
2018-11-24,0.051959738930710486,-0.461,0.004694559457504077,0.0041211158256411196,0,0,0
2018-12-01,-0.021322769468820724,-0.442,-0.0005006778148448632,0.0023921803790747376,0,0,0
2018-12-08,-0.1091992919649929,-0.429,-0.002824115835984742,-0.0031603270642115433,0,0,0
2018-12-15,0.04235927383914273,-0.423,0.006057353216500694,0.007573914090936107,0,0,0
2018-12-22,0.04944827541397956,-0.426,-0.004869272111613476,-0.003538211732432295,0,0,0
2018-12-29,0.042925044717033956,-0.439,-0.004307045497852435,-0.0019092176868324984,0,0,0
2019-01-05,-0.05617027146705311,-0.459,-0.00642466860672819,-0.0067127566425346785,0,0,0
2019-01-12,-0.03160533941533217,-0.482,-0.00822369249474697,-0.006446185108079483,0,0,0
2019-01-19,-0.018519047767236785,-0.506,0.004528473379849629,0.006719897348448356,0,0,0
2019-01-26,0.08934510033584964,-0.53,-0.004710004476756069,-0.003735513616761388,0,0,0
2019-02-02,-0.008583743691390922,-0.55,-0.0023259857396711325,-0.005598625824488224,0,0,0
2019-02-09,-0.026202372394024565,-0.568,0.006532188335242495,0.01160306419573054,0,0,0
2019-02-16,-0.06867686579621868,-0.581,0.004287726521624791,0.003736043936543254,0,0,0
2019-02-23,0.04630456804168581,-0.59,-0.006287098613961817,-0.005758691713557695,0,0,0
2019-03-02,-0.022884293833588032,-0.595,0.0023198439134253235,0.0012971518075328703,0,0,0
2019-03-09,0.009216655104923532,-0.599,0.007158891785381982,0.008895679567617165,0,0,0
2019-03-16,-0.027908788117075645,-0.603,-0.0067704464999982505,-0.006558277189308015,0,0,0
2019-03-23,-0.009478743954543845,-0.606,0.00090811116949574,0.0005211036176548944,0,0,0
2019-03-30,-0.03390155167568132,-0.61,0.0039291208471077255,0.003472894378447222,0,0,0
2019-04-06,-0.03509131981127034,-0.613,-0.0014297530962190663,0.0026986032024165496,0,0,0
2019-04-13,0.005089069507471677,-0.615,-0.00540280925296166,-0.004555406013628804,0,0,0
2019-04-20,0.11947365313429081,-0.614,0.0030089417718066613,0.004379914583009459,0,0,0
2019-04-27,0.008968669982760247,-0.611,0.006768806385660575,0.0057523976993874015,0,0,0
2019-05-04,0.004454350349380576,-0.604,-0.0018384230281958125,-0.0034820550907985748,0,0,0
2019-05-11,-0.05951412753240781,-0.596,0.0023293106659103557,-0.003741564871818426,0,0,0
2019-05-18,0.014051753455650129,-0.588,0.00788515578247484,0.006660105817561046,0,0,0
2019-05-25,0.03203935374461686,-0.58,-0.0031600440181058786,-0.002870981656053928,0,0,0
2019-06-01,0.004494389587838654,-0.575,0.005555667684724597,0.002582097963146346,0,0,0
2019-06-08,0.013363227812167366,-0.573,-0.008521797509842166,-0.013798233397454673,0,0,0
2019-06-15,-0.0406376457318256,-0.573,0.0014582818777357787,0.00826751013392446,0,0,0
2019-06-22,0.07542376181724109,-0.575,-0.009257102276814422,-0.010624734517060475,0,0,0
2019-06-29,-0.034786116085415486,-0.579,-0.0022282305690684012,-0.004514343235118012,0,0,0
2019-07-06,-0.04989697114462288,-0.581,0.004624395418327154,0.009486022394736615,0,0,0
2019-07-13,-0.018779894651595797,-0.58,-0.002998936047033496,-0.004468907607211747,0,0,0
2019-07-20,-0.04359043607486335,-0.577,0.0008796454115840291,0.00182603290223593,0,0,0
2019-07-27,0.01960847138837707,-0.569,0.005862497607735051,0.009043651173452183,0,0,0
2019-08-03,0.009661910911736626,-0.559,0.005536598972232909,-0.0001473326828804744,0,0,0
2019-08-10,0.01904819497069532,-0.547,0.0021966381797655643,-0.0060179873096188885,0,0,0
2019-08-17,-0.02386748140664352,-0.537,0.005453067955397017,0.007547672755825907,0,0,0
2019-08-24,0.028573372444055778,-0.527,0.001896924147879453,-0.0036608521958223506,0,0,0
2019-08-31,0.009345862418237871,-0.52,0.007276051982828768,0.008368358242485385,0,0,0
2019-09-07,-0.03791923486229365,-0.515,-0.00874088120656591,-0.00560576381178457,0,0,0
2019-09-14,-0.00970881412696123,-0.511,-0.003091107986833208,0.0016822208411459982,0,0,0
