country,model,vintage,panel,n_obs,RMSFE,MAE,rel_RMSFE_vs_ARMA,dm_stat_vs_ARMA,dm_pval_vs_ARMA
us,ols,m3,non_covid,29,0.005404030356195667,0.0034595737936007824,0.9657956082877548,-2.1389791505721725,0.032437356967787156
us,ols,post1,pre_covid,12,0.0026264984923720916,0.002020655054129175,0.9647549778729778,-0.6134917266910084,0.5395512515467795
us,ols,post1,covid,7,0.04260427315387634,0.02689810102211526,0.834970525283267,-0.9150094070741553,0.3601866916655818
us,ols,post1,post_covid,16,0.004492191026423869,0.0033980656540764436,0.9472965562854467,-2.1955365223440504,0.02812513401864547
us,ols,post1,full,36,0.01939531580032844,0.007990598020863913,0.8413170937600877,-0.9361873474731769,0.34917673643395686
us,ols,post1,full_ex_2020q2,35,0.012747848915538278,0.005686716142259603,0.6882885833421152,-1.0701279878924337,0.28456170276303117
us,ols,post1,non_covid,29,0.005370896229745569,0.003426717986079107,0.9598739550584631,-2.1428312987407634,0.0321266471204118
us,var,m1,pre_covid,12,0.0027354916440983897,0.002163037892300809,0.8823823647522684,-1.3300484960261578,0.18350229337276747
us,var,m1,covid,7,0.0427564352498575,0.026772038283742916,0.9073289777534278,-1.8114128692441345,0.07007696535027153
us,var,m1,post_covid,16,0.004498461556199065,0.003352875456583925,0.9696586172570401,-0.891398534984922,0.3727154033992526
us,var,m1,full,36,0.019467245874461043,0.00799466415130075,0.9097191979310107,-1.666126056643086,0.0956883096868213
us,var,m1,full_ex_2020q2,35,0.012667837822810871,0.005663354537956637,0.8203791677779643,-1.5992833410328344,0.10975765939229998
us,var,m1,non_covid,29,0.0054019873188425604,0.0034621945331250554,0.9483322369262568,-1.707337914002575,0.08775926293926739
us,var,m2,pre_covid,12,0.0027272096645184116,0.0021505268825211,0.879710862266645,-1.5218691354377698,0.128041874153757
us,var,m2,covid,7,0.04271720381470117,0.026785522521073423,0.9064964523628479,-1.8409910723516245,0.06562286700437903
us,var,m2,post_covid,16,0.004512352810348387,0.0033946074152604003,0.9726529241155341,-0.7685778365165068,0.4421439669348499
us,var,m2,full,36,0.019450211907962516,0.00801042529342323,0.9089231877279983,-1.684651868611783,0.09205575780403596
us,var,m2,full_ex_2020q2,35,0.012686601648122272,0.005686034708937258,0.8215943279030472,-1.5950846330650026,0.11069331135502103
us,var,m2,non_covid,29,0.005400735088218266,0.0034785052729559415,0.948112404742471,-1.6706672657702046,0.09478741798423007
us,var,m3,pre_covid,12,0.002666481562805907,0.0020928901825563334,0.9794414002500308,-0.3734255910751899,0.7088317158484978
us,var,m3,covid,7,0.04362265080405575,0.027524814146320385,0.8549289768319158,-0.8997532556349285,0.36825157534535724
us,var,m3,post_covid,16,0.004518979678588658,0.0034669391249356,0.9529456477408106,-1.9923556060014358,0.04633205460051104
us,var,m3,full,36,0.01983968436352655,0.008171526937713485,0.8605926173966685,-0.9211591312300141,0.35696735200157037
us,var,m3,full_ex_2020q2,35,0.013413409971079393,0.005869876729942053,0.7242239069470022,-1.074659452810428,0.28252722349405834
us,var,m3,non_covid,29,0.005412377516297806,0.0035000438183945795,0.9672873931292439,-2.0704785449550918,0.03840755317346911
us,var,post1,pre_covid,12,0.0026637567495223407,0.0020872453549644833,0.9784405326741575,-0.3922810899754782,0.6948505342335471
us,var,post1,covid,7,0.043618763871001054,0.02753030717187627,0.8548527996249323,-0.9011682616572347,0.36749886317657054
us,var,post1,post_covid,16,0.0045159706392713505,0.0034669853524458374,0.9523111127074059,-1.9382996926656884,0.05258666989020888
us,var,post1,full,36,0.019837218482504915,0.008170375795340266,0.8604856540517022,-0.9226786078912923,0.35617471712331117
us,var,post1,full_ex_2020q2,35,0.013417430359437446,0.005869867916587912,0.7244409778760494,-1.0747308453042197,0.28249524970259254
us,var,post1,non_covid,29,0.00540871775541918,0.003497288911348818,0.966633329263761,-2.055232067353369,0.03985659520390605
us,lasso,m1,pre_covid,12,0.002712516481603511,0.002137463844571959,0.8749713100497121,-1.6920313262912143,0.09064000087246149
us,lasso,m1,covid,7,0.04370596752731516,0.027413871586786757,0.927478883741028,-1.4597903200848605,0.14434770972960664
us,lasso,m1,post_covid,16,0.004486045674833916,0.003362837282926125,0.9669823319968123,-0.8485193785628592,0.3961487849230303
us,lasso,m1,full,36,0.019869481725923278,0.008114171488288633,0.9285159850333595,-1.4364690408941045,0.15086891969359395
us,lasso,m1,full_ex_2020q2,35,0.0133412766018131,0.0057932107642626315,0.8639915942073917,-1.3392219932037697,0.18049841467220107
us,lasso,m1,non_covid,29,0.005385759523018258,0.003455623188651155,0.945483407225979,-1.7405733958603793,0.08175838436609628
us,lasso,m2,pre_covid,12,0.002732416754096907,0.0020625213487998834,0.8813905033014338,-2.315526807990596,0.02058411918912295
us,lasso,m2,covid,7,0.04198507069353233,0.026353003429290225,0.8909599467461462,-1.857376992983773,0.0632575373776314
us,lasso,m2,post_covid,16,0.004491731115625779,0.0034195474086105068,0.9682078480066438,-0.7384671244562606,0.4602306377194272
us,lasso,m2,full,36,0.01913331413585061,0.007905760418358236,0.8941143139442664,-1.6902371020067724,0.09098260289374505
us,lasso,m2,full_ex_2020q2,35,0.013365356781740532,0.005753702111279114,0.8655510456501025,-1.3242951409983297,0.185405043637481
us,lasso,m2,non_covid,29,0.005381290787260915,0.0034529776226160307,0.9446989096092941,-1.669099284784184,0.09509770503169879
us,lasso,m3,pre_covid,12,0.0027032406270386077,0.0020009506837202085,0.9929435934945515,-0.10836290683772214,0.9137078238816208
us,lasso,m3,covid,7,0.04137929117117744,0.025921287735429427,0.8109629839302565,-1.2003195719133368,0.2300152514220004
us,lasso,m3,post_covid,16,0.004522959846932184,0.003451161665753344,0.953784970855763,-1.8473636122132227,0.06469445921309003
us,lasso,m3,full,36,0.01886815381094316,0.0078073247639444815,0.8184502120131609,-1.1852292203927446,0.235926829685547
us,lasso,m3,full_ex_2020q2,35,0.013349846136860468,0.005713000587657508,0.7207919348789139,-1.0847605750489755,0.2780277111387526
us,lasso,m3,non_covid,29,0.005351570995895338,0.0034349888742757,0.95642019467011,-1.6295656095021882,0.10319333777244655
us,lasso,post1,pre_covid,12,0.0027020055136524417,0.001990596339621633,0.9924899165588892,-0.1121221018333137,0.910726593191937
us,lasso,post1,covid,7,0.041081039152912245,0.025854600164886186,0.8051177570099839,-1.2345309776078042,0.21700511088182095
us,lasso,post1,post_covid,16,0.004442670935622796,0.0034376503766147875,0.9368539434920762,-1.8316413049045592,0.06700487869710958
us,lasso,post1,full,36,0.01875892946042667,0.0078087911118199975,0.8137123508671821,-1.2082707839224134,0.226943122544071
us,lasso,post1,full_ex_2020q2,35,0.013375119302115743,0.00574493118934522,0.722156496949376,-1.0791576634015232,0.28051744918436716
us,lasso,post1,non_covid,29,0.005428993673384201,0.0034529061679764344,0.9702569936834416,-1.901727048660109,0.05720684778100682
us,ridge,m1,pre_covid,12,0.0029437949833786415,0.0023481730080400164,0.9495743788446689,-0.5163813618369405,0.6055880806252485
us,ridge,m1,covid,7,0.04480347893004181,0.027689136840515986,0.9507690362827327,-0.8423204255548551,0.39960862093763927
us,ridge,m1,post_covid,16,0.004663386404101959,0.0034076684424848,1.0052087265490648,0.11638195451918323,0.907349836409393
us,ridge,m1,full,36,0.020372971325062283,0.00826303846493951,0.9520444367336709,-0.8862677350506847,0.37547327114622764
us,ridge,m1,full_ex_2020q2,35,0.01413835513939796,0.0059522859292112885,0.9156110289099784,-0.7775702586073957,0.43682240007274853
